id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-vulgar	majority	has_majority
434665544_509796847263973378_11	509796847263973378	https://twitter.com/realdonaldtrump/status/509796847263973378	434665544	We're alcoholics because we have to have each other to remember <b>shit</b> from the night before' <USER>	shit	0	1	2	3	1	0	3	1
105040826_27151240829_2	27151240829	https://twitter.com/realdonaldtrump/status/27151240829	105040826	I'm at <b>Cracker</b> Barrell. <URL>	cracker	0	0	0	0	0	7	5	1
18804924_937069103646375937_0	937069103646375937	https://twitter.com/realdonaldtrump/status/937069103646375937	18804924	<b>Fuck</b> bitcoin! <URL>	fuck	2	5	0	0	0	0	1	1
480469581_190273569576591360_10	190273569576591360	https://twitter.com/realdonaldtrump/status/190273569576591360	480469581	<USER> we need to link up and make some classic <b>shit!</b>	shit	0	1	1	5	0	0	3	1
1961086280_893533484014329856_9	893533484014329856	https://twitter.com/realdonaldtrump/status/893533484014329856	1961086280	Ugh Ughhhhh I'm bout to go OFF SUM NASTY <b>ASS</b> SO CALLED FAMOUS THOTS BROADS MONEY HUNGRY BITCHES need to get a REAL FCKING CAREER	ass	1	0	4	1	1	0	2	1
55977340_2572502836445184_26	2572502836445184	https://twitter.com/realdonaldtrump/status/2572502836445184	55977340	<USER> Wow, ur going to kill Bambi's dad & now ur making fun of 2 of the best boy bands of all time. Ur on my <b>sh*t</b> list tonight, lol.	shit	1	1	2	3	0	0	3	1
716829554_494144602010431489_2	494144602010431489	https://twitter.com/realdonaldtrump/status/494144602010431489	716829554	Reading some <b>bullshit</b> so I can get my permit	bullshit	0	2	0	5	0	0	3	1
25306377_317801085618237440_7	317801085618237440	https://twitter.com/realdonaldtrump/status/317801085618237440	25306377	Watching David Platt preach live about Heaven, <b>Hell,</b> and the end of the World.... Intense!!!	hell	0	0	0	0	0	7	5	1
2864476919_914680241729277952_0	914680241729277952	https://twitter.com/realdonaldtrump/status/914680241729277952	2864476919	<b>hell</b> is having 19 tabs open for a research paper and hearing an ad start playing in 1 of them	hell	0	1	1	2	0	3	5	1
3258561313_623231338968018944_6	623231338968018944	https://twitter.com/realdonaldtrump/status/623231338968018944	3258561313	<USER> I'm so sorry bro I <b>fuckin</b> got disconnected of Xbox live I'll join you in a little	fuckin	0	0	4	3	0	0	2	1
43269917_17014813779_0	17014813779	https://twitter.com/realdonaldtrump/status/17014813779	43269917	<b>shit,</b> my hair does kind of look like pau gasol's	shit	1	4	2	0	0	0	1	1
1511765407_916091626010894336_12	916091626010894336	https://twitter.com/realdonaldtrump/status/916091626010894336	1511765407	Man, couldn't even get an official from him. Sky's not falling but <b>damn.</b>	damn	0	5	2	0	0	0	1	1
3268888118_658670873415565312_6	658670873415565312	https://twitter.com/realdonaldtrump/status/658670873415565312	3268888118	If you can read this the <b>bitch</b> fell off' - back of motorcycle guy tshirt is priceless. Thanks <USER>	bitch	2	1	0	0	4	0	4	1
25169130_694205292603654144_2	694205292603654144	https://twitter.com/realdonaldtrump/status/694205292603654144	25169130	Feel like <b>shit.</b> Can I go home now?	shit	0	6	1	0	0	0	1	1
388328258_503716470225113088_2	503716470225113088	https://twitter.com/realdonaldtrump/status/503716470225113088	388328258	who the <b>fuck</b> is this dude	fuck	4	1	2	0	0	0	0	1
260148289_551713267815428096_6	551713267815428096	https://twitter.com/realdonaldtrump/status/551713267815428096	260148289	She just want to smoke and <b>fuck,</b> I said girl that's all that we do	fuck	0	1	0	6	0	0	3	1
430698976_347482396309999617_1	347482396309999617	https://twitter.com/realdonaldtrump/status/347482396309999617	430698976	<USER> <b>nigga</b> please	nigga	0	0	1	2	4	0	4	1
23355835_828801568313073666_22	828801568313073666	https://twitter.com/realdonaldtrump/status/828801568313073666	23355835	<USER> worst app I have ever used... constant error messages, freezes, and resets during viewings. WTF am I paying for? Fix your <b>shit!!</b>	shit	1	5	0	1	0	0	1	1
250349069_267421348098355201_7	267421348098355201	https://twitter.com/realdonaldtrump/status/267421348098355201	250349069	<USER> i want a piece of dat <b>ass</b> as a gift	ass	0	0	1	6	0	0	3	1
33578638_576573803318243328_3	576573803318243328	https://twitter.com/realdonaldtrump/status/576573803318243328	33578638	With all the <b>bullshit</b> life throws at us, it's easy to lose sight of what we want. We gotta be our own reminder sometimes.	bullshit	0	3	2	2	0	0	1	1
70020271_140353065348898816_19	140353065348898816	https://twitter.com/realdonaldtrump/status/140353065348898816	70020271	I really hope <USER> does drugs and is much more intelligent than he appears... But I still laugh my <b>ass</b> off at his humor...	ass	0	3	1	2	0	1	1	1
2284346160_539956948373078017_0	539956948373078017	https://twitter.com/realdonaldtrump/status/539956948373078017	2284346160	<b>Shit</b> Guitarists Don't Say <URL>	shit	0	2	0	4	1	0	3	1
417058297_470211663568711680_0	470211663568711680	https://twitter.com/realdonaldtrump/status/470211663568711680	417058297	<b>Damn</b> cant believe its been a year! #prom #newdorp #seniors13 <URL>	damn	0	4	3	0	0	0	1	1
110869572_106574207344852992_16	106574207344852992	https://twitter.com/realdonaldtrump/status/106574207344852992	110869572	<USER> Found you :P (617): just gave a yankee's fan wrong directions to Fenway....welcome to boston <b>asshole</b> <URL>	asshole	6	0	0	0	1	0	0	1
19305956_523631627801747457_13	523631627801747457	https://twitter.com/realdonaldtrump/status/523631627801747457	19305956	Watchin #BigDriver #Lifetimemovie w/#MariaBello can't wait til she kicks the big fat bastards <b>ASS!!!</b>	ass	2	1	1	3	0	0	3	1
23802785_247897394480566272_6	247897394480566272	https://twitter.com/realdonaldtrump/status/247897394480566272	23802785	<USER> <USER> WELL AIN'T THAT A <b>DAMN</b> SHAME.	damn	0	0	7	0	0	0	2	1
2364700704_440211574213455872_2	440211574213455872	https://twitter.com/realdonaldtrump/status/440211574213455872	2364700704	Tonight!!! #TheWalkingDead <b>Hell</b> yeah!!! #zombies #Carlmustdie <URL>	hell	0	4	2	0	0	1	1	1
2093301_370926843538710528_7	370926843538710528	https://twitter.com/realdonaldtrump/status/370926843538710528	2093301	<USER> happens to me too. All. The. <b>Damn.</b> Time. ;_;	damn	0	0	7	0	0	0	2	1
1413773527_883852627460710402_10	883852627460710402	https://twitter.com/realdonaldtrump/status/883852627460710402	1413773527	I liked a <USER> video <URL> Facebook 'Meme' shell from <b>hell</b> - We test it!	hell	0	2	0	2	0	3	5	1
323239270_278323126767595520_3	278323126767595520	https://twitter.com/realdonaldtrump/status/278323126767595520	323239270	Forgive & forget <b>bitch</b> i already forgot	bitch	5	0	1	0	1	0	0	1
860699778_561974029033431040_15	561974029033431040	https://twitter.com/realdonaldtrump/status/561974029033431040	860699778	im in a solo DM to luke and im so awkward im saying the stupidest <b>shit</b>	shit	0	0	2	5	0	0	3	1
1679511272_454020924514119680_19	454020924514119680	https://twitter.com/realdonaldtrump/status/454020924514119680	1679511272	If you're 5'8, is it okay to still say 'The next big thing is here' when entering a room? <b>*damn</b> genetics*	damn	0	2	5	0	0	0	2	1
1018440002_894744881385545730_1	894744881385545730	https://twitter.com/realdonaldtrump/status/894744881385545730	1018440002	<USER> <b>Damn</b> it oh well I learned a new word tonight [?]	damn	0	6	1	0	0	0	1	1
1365166022_328831540526202881_4	328831540526202881	https://twitter.com/realdonaldtrump/status/328831540526202881	1365166022	Your existence pisses the <b>shit</b> out of me.	shit	2	2	3	0	0	0	2	1
152003864_442716016448397312_2	442716016448397312	https://twitter.com/realdonaldtrump/status/442716016448397312	152003864	michonne kicking <b>ass</b> with her samurai as usual #thewalkingdead #chapter15 <URL>	ass	1	1	1	3	1	0	3	1
334291768_543458097612603392_0	543458097612603392	https://twitter.com/realdonaldtrump/status/543458097612603392	334291768	<b>ho</b> ho sale Set of three blonde musical angel by betsstuff <URL> via <USER>	ho	0	0	0	0	0	7	5	1
334291768_543458097612603392_1	543458097612603392	https://twitter.com/realdonaldtrump/status/543458097612603392	334291768	ho <b>ho</b> sale Set of three blonde musical angel by betsstuff <URL> via <USER>	ho	1	0	0	0	0	6	5	1
256773873_839267016506761216_23	839267016506761216	https://twitter.com/realdonaldtrump/status/839267016506761216	256773873	white people always wanna call black people the n word and try to walk away. nah fam u finna get murked b4 ur <b>ass</b> g... <URL>	ass	0	0	3	4	0	0	3	1
20029003_815349776665350145_0	815349776665350145	https://twitter.com/realdonaldtrump/status/815349776665350145	20029003	<b>Asshat.</b>	asshat	6	1	0	0	0	0	0	1
580604307_713166421153288192_2	713166421153288192	https://twitter.com/realdonaldtrump/status/713166421153288192	580604307	Pretty good <b>shit...</b> <URL>	shit	1	1	1	4	0	0	3	1
911538444_286669406711459841_2	286669406711459841	https://twitter.com/realdonaldtrump/status/286669406711459841	911538444	Mages and <b>shit.</b> <USER> Roy-Al's Flowers) <URL>	shit	0	1	0	6	0	0	3	1
1029660138_408033491197374464_1	408033491197374464	https://twitter.com/realdonaldtrump/status/408033491197374464	1029660138	<USER> <b>fuck</b> you	fuck	6	0	0	1	0	0	0	1
2536246606_472635127395139584_1	472635127395139584	https://twitter.com/realdonaldtrump/status/472635127395139584	2536246606	<USER> <b>hell</b> ya go GS they kiked FS ass 7-0 lol	hell	0	2	5	0	0	0	2	1
338817556_266004635440009216_5	266004635440009216	https://twitter.com/realdonaldtrump/status/266004635440009216	338817556	Obama is winning fuck yeah <b>bitches</b>	bitches	0	1	0	0	6	0	4	1
73703405_325166891268182016_11	325166891268182016	https://twitter.com/realdonaldtrump/status/325166891268182016	73703405	For <USER> We like to say 'bitches be crazy'. When do <b>bitches</b> do shit like this?'	bitches	0	0	0	1	6	0	4	1
2536246606_472635127395139584_8	472635127395139584	https://twitter.com/realdonaldtrump/status/472635127395139584	2536246606	<USER> hell ya go GS they kiked FS <b>ass</b> 7-0 lol	ass	0	0	1	5	1	0	3	1
289669285_366655976251736066_3	366655976251736066	https://twitter.com/realdonaldtrump/status/366655976251736066	289669285	<USER> LOL....'Although you <b>pissed</b> me off'	pissed	1	5	1	0	0	0	1	1
41525714_270012123915100160_0	270012123915100160	https://twitter.com/realdonaldtrump/status/270012123915100160	41525714	<b>Damn,</b> I love #scarf season! <URL>	damn	0	5	2	0	0	0	1	1
571813757_852893727668482049_0	852893727668482049	https://twitter.com/realdonaldtrump/status/852893727668482049	571813757	<b>bitch</b> come and say it to my face you don't like me	bitch	3	1	1	2	0	0	0	1
816618877_383369003072499713_6	383369003072499713	https://twitter.com/realdonaldtrump/status/383369003072499713	816618877	Having my own marathon! No commercials, <b>#bitch</b> #breakingbad <USER> <URL>	bitch	2	0	0	3	2	0	3	1
188059985_415202164160462848_1	415202164160462848	https://twitter.com/realdonaldtrump/status/415202164160462848	188059985	Ho! <b>Ho!</b> Ho! just a few days to go! Change a life and get a tax deduction at the same time! Donate a car today! <URL> #ofcc	ho	0	0	0	0	0	7	5	1
164671252_698771219580002304_5	698771219580002304	https://twitter.com/realdonaldtrump/status/698771219580002304	164671252	<USER> One of the best <b>damn</b> shows out there!	damn	0	0	7	0	0	0	2	1
363943044_482011851861925889_5	482011851861925889	https://twitter.com/realdonaldtrump/status/482011851861925889	363943044	<USER> oh so you're a <b>Negro??</b> I see	negro	1	0	0	1	2	3	5	1
18617888_1206514474_4	1206514474	https://twitter.com/realdonaldtrump/status/1206514474	18617888	is eating breakfast in <b>Dick</b> Clark's Grill <USER> Newark airport enjoying music from the 70's and 80's. Why can't I stay eternally young looking?	dick	0	0	0	0	0	7	5	1
73253214_432611833329881088_7	432611833329881088	https://twitter.com/realdonaldtrump/status/432611833329881088	73253214	There's actually a special torture chamber in <b>hell</b> for anyone who has had an abortion, performed one, or supports it. #disgustinghumans	hell	0	5	0	1	0	1	1	1
3268888118_875614590024818688_17	875614590024818688	https://twitter.com/realdonaldtrump/status/875614590024818688	3268888118	Vince Russo calls <USER> 'Conrad Dobler' (The former NFL Lineman)? This New York sewer rat needs to <b>fuck</b> off. <USER>	fuck	4	1	2	0	0	0	0	1
764956850_875480056059092993_14	875480056059092993	https://twitter.com/realdonaldtrump/status/875480056059092993	764956850	<USER> He's like a preschooler! 'I didn't do it! She did it!' Grow up, <b>asshole.</b>	asshole	7	0	0	0	0	0	0	1
2371128043_752718663917064192_3	752718663917064192	https://twitter.com/realdonaldtrump/status/752718663917064192	2371128043	sorry <USER> but <b>shit</b> happening now is just effin wrong	shit	0	3	2	2	0	0	1	1
36467393_280522820243582976_4	280522820243582976	https://twitter.com/realdonaldtrump/status/280522820243582976	36467393	<USER> those kids are <b>cunts</b> too	cunts	4	1	0	1	1	0	0	1
18727486_1966814833_1	1966814833	https://twitter.com/realdonaldtrump/status/1966814833	18727486	holy <b>shit</b> egm is back	shit	0	6	1	0	0	0	1	1
283152453_940957349484945408_0	940957349484945408	https://twitter.com/realdonaldtrump/status/940957349484945408	283152453	<b>HELL</b> YEAH <URL>	hell	0	1	5	0	0	1	2	1
56428877_194286878462185472_2	194286878462185472	https://twitter.com/realdonaldtrump/status/194286878462185472	56428877	So the <b>bastard</b> #zimmerman is out of jail say it ain't so :( #hisbuttbelongsinjail	bastard	3	1	1	1	1	0	0	1
23929712_239148289860198400_2	239148289860198400	https://twitter.com/realdonaldtrump/status/239148289860198400	23929712	You really <b>fucked</b> up my thought process. Thank you so much for that.	fucked	0	5	0	2	0	0	1	1
138670647_921099104574492672_6	921099104574492672	https://twitter.com/realdonaldtrump/status/921099104574492672	138670647	<USER> He punched me in the <b>dick,</b> why? -Goku It's not funny now is it Kakarot -Vegeta	dick	0	0	0	7	0	0	3	1
20954990_15146127340_1	15146127340	https://twitter.com/realdonaldtrump/status/15146127340	20954990	<USER> <b>damn</b> that is bad!! Well do me one favor!! Smile as big as you can just once!! Your reading this JUST DO IT!! Lol	damn	0	1	5	1	0	0	2	1
2770902545_623962113426485248_26	623962113426485248	https://twitter.com/realdonaldtrump/status/623962113426485248	2770902545	<USER> Had Taylor's video not been previewed at the BMA and have 20+ cameos in it and be rumored a diss track it wouldnt have got <b>shit</b>	shit	0	1	1	5	0	0	3	1
404320133_476280613042139136_8	476280613042139136	https://twitter.com/realdonaldtrump/status/476280613042139136	404320133	<USER> 'This is my tiger <URL> who the <b>fuck</b> gets to have a tiger	fuck	0	3	4	0	0	0	2	1
45087251_346422467323121665_22	346422467323121665	https://twitter.com/realdonaldtrump/status/346422467323121665	45087251	<USER> I worked for the parent company and was told the secret is too be a lady in the streets and a <b>slut</b> in the sheets.	slut	2	0	0	2	3	0	4	1
136076540_778364031715377153_1	778364031715377153	https://twitter.com/realdonaldtrump/status/778364031715377153	136076540	<USER> <b>fuck</b> your advertising	fuck	6	1	0	0	0	0	0	1
105934455_925986180533014529_6	925986180533014529	https://twitter.com/realdonaldtrump/status/925986180533014529	105934455	usemehowyouwant: 'Watch as I destroy your <b>pussy,</b> Kitten.' Yes, Sir <URL>	pussy	0	1	2	3	1	0	3	1
2892685603_941511429751955456_8	941511429751955456	https://twitter.com/realdonaldtrump/status/941511429751955456	2892685603	It's for another job i'm done w this <b>shit</b> man	shit	0	6	0	1	0	0	1	1
56428877_577922501738565632_13	577922501738565632	https://twitter.com/realdonaldtrump/status/577922501738565632	56428877	You may be more of a homebody these days -- at least that's <b>ho...</b> More for Aquarius <URL>	ho	1	0	0	0	1	5	5	1
497525756_843915754219159552_13	843915754219159552	https://twitter.com/realdonaldtrump/status/843915754219159552	497525756	It's pretty sad that I have to look at posts and comments on <b>fucking</b> Facebook to find out what's going on with my grandfather's health	fucking	0	1	6	0	0	0	2	1
14849081_557345921399140353_10	557345921399140353	https://twitter.com/realdonaldtrump/status/557345921399140353	14849081	My wife needed out of house. Both have had a <b>hell</b> of a day. Solution? Seeing our friend Joe <USER> lbk nothing a Wallaby Darned cant fix!	hell	0	1	3	1	0	2	2	1
254702152_39351050049814528_4	39351050049814528	https://twitter.com/realdonaldtrump/status/39351050049814528	254702152	My face is so <b>fucking</b> nasty and fat!!!!	fucking	0	0	7	0	0	0	2	1
3084749045_756825074112401412_17	756825074112401412	https://twitter.com/realdonaldtrump/status/756825074112401412	3084749045	Happy Birthday Mom! Love you always, enjoy your special day, thanks for always putting up with my <b>shit!</b> <URL>	shit	0	3	2	2	0	0	1	1
3310055095_911338009743654912_4	911338009743654912	https://twitter.com/realdonaldtrump/status/911338009743654912	3310055095	touch my dog i'll <b>fuck</b> you up <URL>	fuck	5	0	0	2	0	0	0	1
138485279_294656324308983808_7	294656324308983808	https://twitter.com/realdonaldtrump/status/294656324308983808	138485279	<USER> <USER> <USER> Nobodys watching that BuckWild <b>bullshit.</b> We're watching real shit like Knicks vs Celtics n BellatorbMMA	bullshit	0	1	3	2	1	0	2	1
313442910_410585736115937280_7	410585736115937280	https://twitter.com/realdonaldtrump/status/410585736115937280	313442910	<USER> Ted ain't into that euro colouring <b>shit.</b>	shit	1	3	1	2	0	0	1	1
2265420417_669649437568946176_5	669649437568946176	https://twitter.com/realdonaldtrump/status/669649437568946176	2265420417	<USER> YOUR WAY TO CLINGY <b>GODDAMN</b>	goddamn	1	1	5	0	0	0	2	1
2976317253_721336611733172224_5	721336611733172224	https://twitter.com/realdonaldtrump/status/721336611733172224	2976317253	I'm going to be absolutely <b>pissed</b> if I'm sitting inside my dorm all day all by myself tomorrow	pissed	0	7	0	0	0	0	1	1
105364649_550407307923038210_15	550407307923038210	https://twitter.com/realdonaldtrump/status/550407307923038210	105364649	<USER> <USER> DAMN YOU BLACK DEATH!!!! YOU CAN GO TO HELL!!! YOU CAN GO TO <b>HELL</b> AND YOU CAN DIE!!!!!!	hell	4	1	1	0	0	1	0	1
91500642_380417957047697408_1	380417957047697408	https://twitter.com/realdonaldtrump/status/380417957047697408	91500642	Shit! <b>Fuck</b> my life! Woe Is Me broke up today! I'm wearing their band tee too.... I guess I should start looking for a new favorite band.....	fuck	1	4	2	0	0	0	1	1
91500642_380417957047697408_0	380417957047697408	https://twitter.com/realdonaldtrump/status/380417957047697408	91500642	<b>Shit!</b> Fuck my life! Woe Is Me broke up today! I'm wearing their band tee too.... I guess I should start looking for a new favorite band.....	shit	0	5	2	0	0	0	1	1
16205123_386524675960213504_4	386524675960213504	https://twitter.com/realdonaldtrump/status/386524675960213504	16205123	My new sounds: New <b>shit</b> <URL> on #SoundCloud	shit	0	1	1	4	0	1	3	1
75458059_371622789825839105_6	371622789825839105	https://twitter.com/realdonaldtrump/status/371622789825839105	75458059	<USER> <USER> you guys are so <b>damn</b> cute!	damn	0	0	7	0	0	0	2	1
389748352_661051595631796224_7	661051595631796224	https://twitter.com/realdonaldtrump/status/661051595631796224	389748352	If it was the Yankees pulling this <b>shit</b> right now... the amount of holes that would be in my wall omg	shit	0	4	2	1	0	0	1	1
2886591170_596668529488760833_9	596668529488760833	https://twitter.com/realdonaldtrump/status/596668529488760833	2886591170	<USER> I have to get 4 shots what the <b>hell</b>	hell	0	5	2	0	0	0	1	1
24658460_86370739917291520_17	86370739917291520	https://twitter.com/realdonaldtrump/status/86370739917291520	24658460	Watching #treme on demand, next thing I know it's 4:30 in the morning. This show is so <b>fuckin</b> good. Makes me miss New Orleans.	fuckin	0	2	5	0	0	0	2	1
398232637_397814346971353088_14	397814346971353088	https://twitter.com/realdonaldtrump/status/397814346971353088	398232637	<USER> teacher: do you understand now? me: yeah, totally teacher: walks away me: the <b>fuck</b> did she just say' <USER> MATH	fuck	1	1	5	0	0	0	2	1
601456509_532005245476687872_1	532005245476687872	https://twitter.com/realdonaldtrump/status/532005245476687872	601456509	But <b>damn</b> those Eagles look good <USER>	damn	0	6	1	0	0	0	1	1
942922705_478448560464080896_13	478448560464080896	https://twitter.com/realdonaldtrump/status/478448560464080896	942922705	<USER> wait nooo im not sticking mt thumb or my toe in his <b>ass</b>	ass	0	2	0	5	0	0	3	1
12545042_919584426_5	919584426	https://twitter.com/realdonaldtrump/status/919584426	12545042	Why won't the money fairy <b>shit</b> on my bingo cards? ~Renee	shit	1	0	2	4	0	0	3	1
222953336_912788307247058948_2	912788307247058948	https://twitter.com/realdonaldtrump/status/912788307247058948	222953336	Fuck you. <b>Fuck</b> you. Fuck you. Fuck you if you voted for <USER> FUCK YOU YOU FUCKING CUNT. And fuck your mom, too.	fuck	6	1	0	0	0	0	0	1
2319315263_636657162417127425_11	636657162417127425	https://twitter.com/realdonaldtrump/status/636657162417127425	2319315263	And Like Im not trying to make this a goody goody <b>shit</b> like if u dont like school then idgaf. You dont pay ma bills XP!	shit	1	3	2	1	0	0	1	1
2284346160_622578449174110208_6	622578449174110208	https://twitter.com/realdonaldtrump/status/622578449174110208	2284346160	Riot sound checking at pub rock. <b>Damn</b> these guys sound great. This show will also be live-streamed at... <URL>	damn	0	4	3	0	0	0	1	1
17435961_330433526346424321_25	330433526346424321	https://twitter.com/realdonaldtrump/status/330433526346424321	17435961	It's annoying when a program does the 'you sure you want to quit?' thing but I'd be lying if I said it hasn't saved my <b>ass</b> a number of times	ass	0	1	1	4	1	0	3	1
35363840_417931935957016576_7	417931935957016576	https://twitter.com/realdonaldtrump/status/417931935957016576	35363840	24 WAYS KENTUCKY AND ITS KENTUCKIANS KICKED <b>ASS</b> IN 2013 | Kentucky for Kentucky <URL>	ass	0	2	3	2	0	0	2	1
2723441021_558492796508598272_2	558492796508598272	https://twitter.com/realdonaldtrump/status/558492796508598272	2723441021	Bored as <b>fuck</b>	fuck	0	3	4	0	0	0	2	1
498433587_250008311481647106_2	250008311481647106	https://twitter.com/realdonaldtrump/status/250008311481647106	498433587	She a <b>hoe</b> cause your boyfriend wants her? she scary cause she dont talk shit like y'all? she ugly cause you don't like her? GROW UP!'	hoe	3	0	0	2	2	0	0	1
283152453_920672667451187201_5	920672667451187201	https://twitter.com/realdonaldtrump/status/920672667451187201	283152453	<USER> <USER> You bet your <b>ass</b> we are	ass	0	1	0	6	0	0	3	1
1619527567_570777308895715329_15	570777308895715329	https://twitter.com/realdonaldtrump/status/570777308895715329	1619527567	Twerking is not a big deal because, and it's a fact, I am a bad <b>bitch'</b>	bitch	0	0	1	1	5	0	4	1
327614166_265662936889057281_8	265662936889057281	https://twitter.com/realdonaldtrump/status/265662936889057281	327614166	No one on twitter, ever says lotsa true <b>shit.</b>	shit	0	4	1	2	0	0	1	1
473485734_806969660092674048_7	806969660092674048	https://twitter.com/realdonaldtrump/status/806969660092674048	473485734	Thank you Ritz crackers for folding my <b>cracker.</b> However I like mine not folded. <URL>	cracker	0	0	0	0	0	7	5	1
1222771999_473538408456142849_4	473538408456142849	https://twitter.com/realdonaldtrump/status/473538408456142849	1222771999	i look like a <b>fucking</b> ballerina today	fucking	0	0	7	0	0	0	2	1
721891704_846532460972314624_9	846532460972314624	https://twitter.com/realdonaldtrump/status/846532460972314624	721891704	<USER> <USER> It's proportional to your tiny hands-what the <b>hell</b> are you complaining about? Stop complain... <URL>	hell	0	3	2	2	0	0	1	1
1961086280_931721750114717696_13	931721750114717696	https://twitter.com/realdonaldtrump/status/931721750114717696	1961086280	Ugh pissed me off so I missed 2 of his calls had his <b>ass</b> waiting...shouldve turned off my phone sent ur ass STRAIGHT TO VOICEMAIL	ass	1	1	1	3	1	0	3	1
1138339776_398665429432168449_8	398665429432168449	https://twitter.com/realdonaldtrump/status/398665429432168449	1138339776	I have completed the quest 'Build the Light <b>Ho...'</b> in the #Android game The Tribez. <URL> #androidgames, #gameinsight	ho	0	0	0	0	0	7	5	1
332676623_254581805267685376_23	254581805267685376	https://twitter.com/realdonaldtrump/status/254581805267685376	332676623	<USER> there seems to be something wrong with my phone 'let me guess it doesn't have my # -.-' no its cracked as <b>fuck....</b>	fuck	0	0	7	0	0	0	2	1
56528234_704025012659843072_13	704025012659843072	https://twitter.com/realdonaldtrump/status/704025012659843072	56528234	<USER> idk i sent a joke tweet to you and that person flipped <b>shit.</b> I deleted all of my tweets after she blocked me cause it was stupid	shit	0	2	3	2	0	0	2	1
460647298_579100685226123264_18	579100685226123264	https://twitter.com/realdonaldtrump/status/579100685226123264	460647298	<USER> <USER> <USER> <USER> I think there are two or three guys on the court wearing #10. Holy <b>Hell</b> he's everywhere!	hell	0	3	1	2	0	1	1	1
594072658_893677238356500480_22	893677238356500480	https://twitter.com/realdonaldtrump/status/893677238356500480	594072658	50+ y/o man called my work straight up to yell <USER> me for asking him to stop composting <USER> his condo. Eat <b>shit</b> idiot. As if I care what you do.	shit	5	1	0	1	0	0	0	1
51480688_373685092326977536_0	373685092326977536	https://twitter.com/realdonaldtrump/status/373685092326977536	51480688	<b>Damn..</b> somebody should have reminded me to bring my TV with me when I go home! ....cuz now I'm sitting in my room looking stupid without it	damn	0	6	0	1	0	0	1	1
581004200_284046278810292224_5	284046278810292224	https://twitter.com/realdonaldtrump/status/284046278810292224	581004200	<USER> Step away from the <b>dick,</b> Rihanna. You're better than that, girl. He is toxic and/or you are just toxic together. No go, Bro.	dick	2	0	1	3	0	1	3	1
437563475_516256542447120384_1	516256542447120384	https://twitter.com/realdonaldtrump/status/516256542447120384	437563475	<USER> <b>Fuck</b> off Lahey.	fuck	6	1	0	0	0	0	0	1
36256699_735315488796868609_1	735315488796868609	https://twitter.com/realdonaldtrump/status/735315488796868609	36256699	<USER> <b>-Damn</b> women. Come up here, be my assistants. Teams are all Latino kids . Love em cause they love the game.	damn	1	1	3	1	0	1	2	1
34784999_470238039340359680_6	470238039340359680	https://twitter.com/realdonaldtrump/status/470238039340359680	34784999	<USER> I vote they fry her <b>ass</b> and use that tv time for some other trial/story. She's not getting out so she's wasting time & $.	ass	3	2	0	1	1	0	0	1
2184915530_522044591080767488_6	522044591080767488	https://twitter.com/realdonaldtrump/status/522044591080767488	2184915530	bpm999: majorvirgin: LOOK AT WHAT THEY <b>FUCKING</b> DID TO BOB THE BUILDER I AM FUMNG WHAT THE FUCK IS THIS ... <URL>	fucking	1	2	3	0	1	0	2	1
15076293_359687424965738496_7	359687424965738496	https://twitter.com/realdonaldtrump/status/359687424965738496	15076293	#teenproblems can't sleep at night? Put your <b>damn</b> phones away! #lovemom	damn	0	1	6	0	0	0	2	1
400902561_549586711257571331_7	549586711257571331	https://twitter.com/realdonaldtrump/status/549586711257571331	400902561	Irritated. Aggravated. Not even doing my own <b>damn</b> job today. Cannot wait to be home with my family.	damn	0	2	5	0	0	0	2	1
1358207202_567508460284420099_0	567508460284420099	https://twitter.com/realdonaldtrump/status/567508460284420099	1358207202	<b>Hell</b> be back! <USER> Guys Im actually worried.... is Kobe going to announce his retirement'	hell	0	0	0	1	0	6	5	1
716829554_485262481946734592_1	485262481946734592	https://twitter.com/realdonaldtrump/status/485262481946734592	716829554	So <b>pissed</b> off	pissed	0	6	0	1	0	0	1	1
15721421_878372241314131970_19	878372241314131970	https://twitter.com/realdonaldtrump/status/878372241314131970	15721421	<USER> Her affidavit describes the effects SB4 and Feb's ICE raids had on her mental health. That's a stark, <b>ho...</b> <URL>	ho	0	0	1	1	1	4	5	1
2396506754_734547911783141379_15	734547911783141379	https://twitter.com/realdonaldtrump/status/734547911783141379	2396506754	<USER> <USER> next they will be asking you if your wearing pants, or if your <b>dick</b> is in your hand. #KYC #Bullshit	dick	1	0	0	6	0	0	3	1
1490720666_524338680731684865_4	524338680731684865	https://twitter.com/realdonaldtrump/status/524338680731684865	1490720666	<USER> That's just so <b>fucked</b> up.	fucked	0	4	3	0	0	0	1	1
67428233_297708918715592704_15	297708918715592704	https://twitter.com/realdonaldtrump/status/297708918715592704	67428233	I sure hope Punxsutawney Phil is right & spring will come early because it's too <b>damn</b> cold. #GroundhogsDay	damn	0	0	7	0	0	0	2	1
109148067_594261418402164736_3	594261418402164736	https://twitter.com/realdonaldtrump/status/594261418402164736	109148067	Hey girl...how the <b>hell</b> are you? <URL>	hell	0	1	4	1	1	0	2	1
