id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-Vulgar	Majority	Has_Majority
7926272_329535828957216770_12	329535828957216770	https://twitter.com/realdonaldtrump/status/329535828957216770	7926272	<USER> I am listining now to your Army of Bastards mixtape 2. <b>Damn</b> what a mix!!! You know how to make me feel good in the morning!	damn	0	7	0	0	0	0	1	1
463292751_289449833465511937_5	289449833465511937	https://twitter.com/realdonaldtrump/status/289449833465511937	463292751	I'm done listening to her <b>bullshit</b>	bullshit	2	5	0	0	0	0	1	1
1042937455_330594270396432384_1	330594270396432384	https://twitter.com/realdonaldtrump/status/330594270396432384	1042937455	So <b>fuckin</b> irritated with this taxi shit. I wish I could just go to sleep.	fuckin	2	2	3	0	0	0	2	1
2271104306_517867301639843841_3	517867301639843841	https://twitter.com/realdonaldtrump/status/517867301639843841	2271104306	Well your an <b>asshole</b>	asshole	7	0	0	0	0	0	0	1
247500956_582227885282471937_6	582227885282471937	https://twitter.com/realdonaldtrump/status/582227885282471937	247500956	i love zayn but what the <b>hell</b> is he doing with naughty boy? didn't he say he wanted to be a normal 22 year old? #NaughtBoyDontEatZayn	hell	1	2	3	1	0	0	2	1
1062297157_407679900800147456_15	407679900800147456	https://twitter.com/realdonaldtrump/status/407679900800147456	1062297157	Sooooo today Tom Daley announced over youtube that he's gay and I couldn't be more <b>pissed</b> off.	pissed	1	4	0	1	1	0	1	1
285893239_399481394046332929_11	399481394046332929	https://twitter.com/realdonaldtrump/status/399481394046332929	285893239	Sometimes I would just like to punch certain people in the <b>damn</b> mouth. ?	damn	2	0	4	1	0	0	2	1
324029703_438072751447085056_19	438072751447085056	https://twitter.com/realdonaldtrump/status/438072751447085056	324029703	if you say that the acting in the walking dead is terrible, expect me to punch you in the <b>dick</b>	dick	3	0	0	4	0	0	3	1
2535572605_626802355074240512_7	626802355074240512	https://twitter.com/realdonaldtrump/status/626802355074240512	2535572605	I am not Ray Charles to tha <b>bullshit</b>	bullshit	1	2	3	1	0	0	2	1
56409657_708771643003412480_9	708771643003412480	https://twitter.com/realdonaldtrump/status/708771643003412480	56409657	LSU, with Simmons, just played worst game all season: <b>Dick</b> Vitale couldnt refrain from saying how badly LSU w... <URL>	dick	0	0	0	1	0	6	5	1
79290701_493271505850368000_10	4.93272E+17	https://twitter.com/realdonaldtrump/status/493271505850368000	79290701	oh ok crissie..I see how you are!! NOW ITS ON <b>BITCH!!</b> IM GONA HAUNT YOU 'FOREVER'!! YOU TO TAMMY...:) <URL>	bitch	4	1	0	0	2	0	0	1
26936084_822947118130331648_6	822947118130331648	https://twitter.com/realdonaldtrump/status/822947118130331648	26936084	This country is being run by <b>fucking</b> idiots. Petty fucking idiots. <URL>	fucking	1	0	6	0	0	0	2	1
585091678_587922716646363136_6	587922716646363136	https://twitter.com/realdonaldtrump/status/587922716646363136	585091678	Today's going to be wonderful. Already <b>pissed</b> off. ud83dude0c	pissed	0	6	1	0	0	0	1	1
2556136994_520289544156250112_0	520289544156250112	https://twitter.com/realdonaldtrump/status/520289544156250112	2556136994	<b>Damn</b> Red Velvet! You went from cute cupcakes to sexy cheesecake. I like it a lot! And that hottie rookie, Taeyong, was great too. <3	damn	0	3	4	0	0	0	2	1
1480407091_548325232516157442_0	548325232516157442	https://twitter.com/realdonaldtrump/status/548325232516157442	1480407091	<b>Fuck</b> you.	fuck	7	0	0	0	0	0	0	1
4657153754_885749445253632000_0	8.85749E+17	https://twitter.com/realdonaldtrump/status/885749445253632000	4657153754	<b>Fuck</b> that. I hate trying to clean Arby's up and close in just 15 minutes. Annoying. Least there's a girl there I want to smile at.	fuck	4	3	0	0	0	0	0	1
82290403_20343248920_15	20343248920	https://twitter.com/realdonaldtrump/status/20343248920	82290403	NO ES POSIBLE Q ALGO LINDO SE VUELVA SHIT AL DIA SIGUIENTE!!!! I NEED I <b>FUCKING</b> EXPLICACION!!	fucking	1	0	5	1	0	0	2	1
453293054_365269278871658496_18	365269278871658496	https://twitter.com/realdonaldtrump/status/365269278871658496	453293054	Mom: 'That's why your friendship balances out. Katie doesn't want to hurt anybody and <USER> doesn't give a <b>shit.'</b> #truth	shit	0	2	2	3	0	0	3	1
467824710_303578133062361089_1	303578133062361089	https://twitter.com/realdonaldtrump/status/303578133062361089	467824710	<USER> <b>damn</b> you guys are hot	damn	0	1	4	2	0	0	2	1
292961370_82845130121424896_10	82845130121424896	https://twitter.com/realdonaldtrump/status/82845130121424896	292961370	<USER> he was in jackass on MTV and all the <b>jackass</b> movies	jackass	0	0	0	4	1	2	3	1
616470622_393186879626952704_6	393186879626952704	https://twitter.com/realdonaldtrump/status/393186879626952704	616470622	If you all had heeded the <b>fucking</b> warning this probably wouldn't have happened.	fucking	0	1	6	0	0	0	2	1
29142475_252593779285045248_7	252593779285045248	https://twitter.com/realdonaldtrump/status/252593779285045248	29142475	<USER> <USER> wow! Loves my sundays watching <b>hell</b> on wheels!!! Love it!! everytime i see it!! Amazing!!	hell	0	1	0	2	0	4	5	1
2289044648_538481069037989888_8	538481069037989888	https://twitter.com/realdonaldtrump/status/538481069037989888	2289044648	<USER> it was an Amazing show! Enjoy the <b>hell</b> out of it! I went to the Nov. 26th show in philly.	hell	0	0	6	1	0	0	2	1
532718125_684774177287573504_6	684774177287573504	https://twitter.com/realdonaldtrump/status/684774177287573504	532718125	<USER> <USER> You realize showing your <b>asses</b> all over the internet could screw up your job prospects, right? Careful.	asses	0	0	0	5	1	1	3	1
342461238_441824307287572481_15	441824307287572481	https://twitter.com/realdonaldtrump/status/441824307287572481	342461238	I have finally found people who understand me and it's the best thing in the <b>fucking</b> world.	fucking	0	1	6	0	0	0	2	1
38563585_263670953429565441_6	263670953429565441	https://twitter.com/realdonaldtrump/status/263670953429565441	38563585	Some people need to grow the <b>fuck</b> up and move on.	fuck	1	0	4	1	1	0	2	1
366022299_196735190536695808_4	196735190536695808	https://twitter.com/realdonaldtrump/status/196735190536695808	366022299	It's official: I can <b>bullshit</b> in 2 different languages. #notagermanproblem <USER> <USER>	bullshit	0	2	1	4	0	0	3	1
107031829_341049962177642496_4	341049962177642496	https://twitter.com/realdonaldtrump/status/341049962177642496	107031829	<USER> <USER> this is <b>f*ckin</b> awesome ud83cudfb6	fuckin	0	2	4	1	0	0	2	1
27918862_591035176022454272_7	591035176022454272	https://twitter.com/realdonaldtrump/status/591035176022454272	27918862	Believe me you would rather run through <b>hell</b> with gasoline underwear on then to mess with me right now...	hell	0	0	0	3	0	4	5	1
234221060_794559234838933505_18	794559234838933505	https://twitter.com/realdonaldtrump/status/794559234838933505	234221060	<USER> your customer service is absolutely horrible. When someone buys something from you, it should be durable, not <b>shitty!</b> #screwyou	shitty	1	6	0	0	0	0	1	1
42763055_725844584811663360_5	725844584811663360	https://twitter.com/realdonaldtrump/status/725844584811663360	42763055	<USER> my vote is bad <b>ass!!!!</b>	ass	0	4	1	2	0	0	1	1
1684312272_555348722201423872_10	555348722201423872	https://twitter.com/realdonaldtrump/status/555348722201423872	1684312272	Omg I found it!!! I don't have to be a <b>ho</b> anymore'-Maddie Eckley <USER>_Maddison <URL>	ho	1	0	0	1	4	1	4	1
92435171_811997773558071296_7	811997773558071296	https://twitter.com/realdonaldtrump/status/811997773558071296	92435171	Worst thing about the iPhone 7? The <b>damn</b> lightning EarPods always stop working and it randomly starts playing music from the speakers.	damn	0	0	6	1	0	0	2	1
22383791_637114591424704512_4	637114591424704512	https://twitter.com/realdonaldtrump/status/637114591424704512	22383791	Really though, Badlands is <b>fucking</b> perfect	fucking	0	0	7	0	0	0	2	1
29142475_140996218435289088_6	140996218435289088	https://twitter.com/realdonaldtrump/status/140996218435289088	29142475	chillin watching the walking dead and <b>hell</b> on wheels!	hell	0	0	1	1	0	5	5	1
2931733350_554643787621089280_3	554643787621089280	https://twitter.com/realdonaldtrump/status/554643787621089280	2931733350	<USER> haha just <b>fuckin</b> with you	fuckin	0	4	2	1	0	0	1	1
532597010_653729280506089472_8	653729280506089472	https://twitter.com/realdonaldtrump/status/653729280506089472	532597010	Who the hell are you & what the <b>fuck</b> is that? <URL>	fuck	1	4	2	0	0	0	1	1
532597010_653729280506089472_2	653729280506089472	https://twitter.com/realdonaldtrump/status/653729280506089472	532597010	Who the <b>hell</b> are you & what the fuck is that? <URL>	hell	3	0	2	1	0	1	0	1
481774027_604517513628667904_2	604517513628667904	https://twitter.com/realdonaldtrump/status/604517513628667904	481774027	What a <b>shitty</b> day	shitty	0	2	4	1	0	0	2	1
7899462_43105455349841920_1	43105455349841920	https://twitter.com/realdonaldtrump/status/43105455349841920	7899462	the <b>shitty</b> looking movie 'BEASTLY' finally asks the question dudes everywhere want answered: 'will chicks still dig me if i turn cyberpunk?'	shitty	0	2	5	0	0	0	2	1
269387560_175184996770910210_13	175184996770910210	https://twitter.com/realdonaldtrump/status/175184996770910210	269387560	Britney Spears on the XFactor..? That would be just dreadful. WTF would that <b>bitch</b> look like telling somebody they couldn't sing. #thehell	bitch	5	0	1	0	1	0	0	1
611420975_517721870201004032_17	517721870201004032	https://twitter.com/realdonaldtrump/status/517721870201004032	611420975	So a black cat just ran in front of me while walking to class... What happens now? <b>#fuck</b>	fuck	1	6	0	0	0	0	1	1
354348669_264157315316477952_3	264157315316477952	https://twitter.com/realdonaldtrump/status/264157315316477952	354348669	Willie Nelson's the <b>shit!!</b> #CMAawards	shit	0	2	4	0	1	0	2	1
1480407091_601877633853337600_3	601877633853337600	https://twitter.com/realdonaldtrump/status/601877633853337600	1480407091	Conceited ass mother <b>fucker</b>	fucker	6	0	0	0	1	0	0	1
790605612_375816244630265856_6	375816244630265856	https://twitter.com/realdonaldtrump/status/375816244630265856	790605612	<USER> <USER> <USER> <USER> <USER> <USER> <b>fuck,</b> just follow my bff <USER> Sorry for the bad word ^.^'	fuck	0	4	2	1	0	0	1	1
481774027_283482822994452480_23	283482822994452480	https://twitter.com/realdonaldtrump/status/283482822994452480	481774027	#aghettosantawould steal your wifi and expect some fried chicken from KFC and some alcohol to drink. and come in yo house high as <b>fuck.</b>	fuck	0	1	6	0	0	0	2	1
1117714796_587329688789454849_20	587329688789454849	https://twitter.com/realdonaldtrump/status/587329688789454849	1117714796	He's so hot' 'He is but he is so Christian. He's a fucking walking Christmas tree.' 'So? Then be the <b>fucking</b> angel on top.'	fucking	0	0	7	0	0	0	2	1
23334389_212085901814284288_5	212085901814284288	https://twitter.com/realdonaldtrump/status/212085901814284288	23334389	<USER> this is some funny <b>shit</b> right here!, <URL>	shit	0	1	5	1	0	0	2	1
348092086_419319454783533056_8	419319454783533056	https://twitter.com/realdonaldtrump/status/419319454783533056	348092086	Looks like I'm gonna be making this long <b>ass</b> drive to Winston by myself tomorrow... FML.	ass	0	0	6	1	0	0	2	1
30560989_694403295314575360_18	694403295314575360	https://twitter.com/realdonaldtrump/status/694403295314575360	30560989	Going through my yearbook makes me miss high school so much ud83dude41 even if blue hills was a <b>shit</b> hole	shit	0	2	3	2	0	0	2	1
3249393374_658448956314152960_6	658448956314152960	https://twitter.com/realdonaldtrump/status/658448956314152960	3249393374	omg they're so cute they have <b>fucking</b> Roman numerals for the day they got together I'm done kill me now ~ <USER>	fucking	0	0	7	0	0	0	2	1
2421123722_511639419821232128_5	511639419821232128	https://twitter.com/realdonaldtrump/status/511639419821232128	2421123722	<USER> yal'l a bunch of <b>bitches</b> fake ass wannabee that's why yal'l got your ass whooped DUMB BITCHES you both crack heads	bitches	1	1	0	0	5	0	4	1
2421123722_511639419821232128_7	511639419821232128	https://twitter.com/realdonaldtrump/status/511639419821232128	2421123722	<USER> yal'l a bunch of bitches fake <b>ass</b> wannabee that's why yal'l got your ass whooped DUMB BITCHES you both crack heads	ass	5	0	2	0	0	0	0	1
3249393374_637690107542302720_4	637690107542302720	https://twitter.com/realdonaldtrump/status/637690107542302720	3249393374	Jasmine just set a <b>dick</b> on fire	dick	1	0	1	5	0	0	3	1
34875507_611250241275191297_19	611250241275191297	https://twitter.com/realdonaldtrump/status/611250241275191297	34875507	The Yeezy Boost knits are just as cute as I remember them from that mess of a runway presentation <b>fuck</b> you <USER>	fuck	4	2	1	0	0	0	0	1
831370980_653904143564820480_7	653904143564820480	https://twitter.com/realdonaldtrump/status/653904143564820480	831370980	Send them all back to the sharia <b>shithole</b> they came from. #ChristianRefugeesWelcome #MuslimRefugeesNOTWelcome #IslamSucks	shithole	4	0	2	1	0	0	0	1
56409657_707993956370554881_3	707993956370554881	https://twitter.com/realdonaldtrump/status/707993956370554881	56409657	Chris Bosh confident <b>hell</b> rejoin streaking Heat: Bosh said in a statement that he is not suffering from blood... <URL>	hell	1	0	1	1	0	4	5	1
1043452525_674740559584604161_21	674740559584604161	https://twitter.com/realdonaldtrump/status/674740559584604161	1043452525	Me: mom what are trivets? -she shows me one- Mom: these, but I don't use them cuz I don't give a <b>shit</b> about our table	shit	0	3	2	2	0	0	1	1
213542763_499277229046915073_21	499277229046915073	https://twitter.com/realdonaldtrump/status/499277229046915073	213542763	<USER> oh girl I mish you! Lets have another girls night at Olive Garden! I wont make the waiter shake his <b>ass</b> this time lmao	ass	0	0	0	7	0	0	3	1
2538318732_595773540152008704_1	595773540152008704	https://twitter.com/realdonaldtrump/status/595773540152008704	2538318732	God <b>damn</b> I swear I see you everywhere I go	damn	1	2	4	0	0	0	2	1
354348669_108884460732284928_9	108884460732284928	https://twitter.com/realdonaldtrump/status/108884460732284928	354348669	<USER> you need to shower.. I smell your stank <b>ass</b> from here!! #peee-uuuuu	ass	0	1	2	4	0	0	3	1
247015593_476796081091928064_7	476796081091928064	https://twitter.com/realdonaldtrump/status/476796081091928064	247015593	<USER> and I were just shopping with <b>Dick</b> Lebeau at <USER> gift shop, no big deal. <USER>	dick	0	0	0	0	0	7	5	1
2287354088_532165294371110912_6	532165294371110912	https://twitter.com/realdonaldtrump/status/532165294371110912	2287354088	Ms Kathy called me a buttkicker. <b>Hell</b> yes.	hell	0	2	3	0	0	2	2	1
512625717_589263928774905857_5	589263928774905857	https://twitter.com/realdonaldtrump/status/589263928774905857	512625717	Hey stop being a thug <b>bitch</b> and come visit! <URL>	bitch	2	0	0	0	5	0	4	1
520821595_362599080603566082_23	362599080603566082	https://twitter.com/realdonaldtrump/status/362599080603566082	520821595	i want to go downstairs to get food but then i'll get 'oh wow you're awake at a decent time' and all that <b>shit</b> and I'm just not up for that	shit	0	6	1	0	0	0	1	1
266854415_340356251898761216_4	340356251898761216	https://twitter.com/realdonaldtrump/status/340356251898761216	266854415	Call your truck the <b>fuck</b> down <USER> <USER> <USER> #cantsee	fuck	2	1	4	0	0	0	2	1
392301640_523248323327983616_4	523248323327983616	https://twitter.com/realdonaldtrump/status/523248323327983616	392301640	You better enjoy my <b>ass</b> now' 'I enjoy YOU but not your ass.'	ass	1	0	0	6	0	0	3	1
1117714796_578909115835129856_24	578909115835129856	https://twitter.com/realdonaldtrump/status/578909115835129856	1117714796	I feel like a lot of our ancestors in the 18th, 19th and 20th century took peculiar photos with masks with the intention of <b>fucking</b> with us	fucking	0	1	2	4	0	0	3	1
366022299_137975597430353920_3	137975597430353920	https://twitter.com/realdonaldtrump/status/137975597430353920	366022299	<USER> get yo <b>ass</b> to Meric classroom.	ass	1	0	1	5	0	0	3	1
4111361301_929512525376512000_4	9.29513E+17	https://twitter.com/realdonaldtrump/status/929512525376512000	4111361301	<USER> twin you look <b>fucking</b> beautiful	fucking	0	1	6	0	0	0	2	1
2375472660_503714440106491904_6	503714440106491904	https://twitter.com/realdonaldtrump/status/503714440106491904	2375472660	The VMAs are just a big <b>ass</b> opening act for #Beyonce.	ass	0	0	4	2	0	1	2	1
22587099_918032195658436608_7	918032195658436608	https://twitter.com/realdonaldtrump/status/918032195658436608	22587099	#GiveALoveSongIndigestion When I think about you, I <b>sh*t</b> myself	shit	0	5	1	1	0	0	1	1
1275088088_528966665136902144_8	528966665136902144	https://twitter.com/realdonaldtrump/status/528966665136902144	1275088088	<USER> (If only I didn't have to work! <b>Damn</b> early-morning hours...)	damn	0	3	4	0	0	0	2	1
1556017826_424955049660276736_6	424955049660276736	https://twitter.com/realdonaldtrump/status/424955049660276736	1556017826	I just finished gossip girl.......what the <b>hell</b> am I supposed to do all day now?!	hell	1	2	3	0	1	0	2	1
18804924_788439133408661509_0	788439133408661509	https://twitter.com/realdonaldtrump/status/788439133408661509	18804924	<b>Hoe</b> was jullie dag? <URL>	hoe	2	0	0	0	2	3	5	1
1426680918_854487868328341505_9	854487868328341505	https://twitter.com/realdonaldtrump/status/854487868328341505	1426680918	<USER> I have to try it with her but <b>fuck.</b> I feel like dammed if I do dammed if I don't. I just don't want... <URL>	fuck	0	5	1	1	0	0	1	1
2763554758_616075822533857280_4	616075822533857280	https://twitter.com/realdonaldtrump/status/616075822533857280	2763554758	scream got me so <b>fucked</b> up rn.	fucked	1	4	1	1	0	0	1	1
3370173412_738800806795870209_18	738800806795870209	https://twitter.com/realdonaldtrump/status/738800806795870209	3370173412	<USER> <USER> <USER> Figures you would like a Nazi. You don't want border security you want genocide you <b>pussy</b>	pussy	4	0	0	0	3	0	0	1
71507676_405881178697121792_13	405881178697121792	https://twitter.com/realdonaldtrump/status/405881178697121792	71507676	<USER> I agree he can be stubborn at times.Tully doesn't have to do <b>shit</b> and no one gets pissed.I guess we'll agree to disagree.	shit	0	1	1	4	1	0	3	1
342126665_131184976812187648_3	131184976812187648	https://twitter.com/realdonaldtrump/status/131184976812187648	342126665	<USER> are you <b>shitting</b> me #wasteof137tweets	shitting	0	5	1	1	0	0	1	1
585091678_522198139810611200_3	522198139810611200	https://twitter.com/realdonaldtrump/status/522198139810611200	585091678	<USER> bye then <b>hoe</b>	hoe	4	0	0	1	2	0	0	1
994336536_824085323286192129_7	824085323286192129	https://twitter.com/realdonaldtrump/status/824085323286192129	994336536	Omg have y'all seen <USER> avi????? Because <b>DAMN[?]</b>	damn	0	6	1	0	0	0	1	1
3031462283_567845651276537856_0	567845651276537856	https://twitter.com/realdonaldtrump/status/567845651276537856	3031462283	<b>fuck</b> u	fuck	6	0	0	1	0	0	0	1
1633175671_593254598137217025_4	593254598137217025	https://twitter.com/realdonaldtrump/status/593254598137217025	1633175671	<USER> don't be a <b>ho</b>	ho	2	0	0	1	3	1	4	1
488030499_442799075277037568_4	442799075277037568	https://twitter.com/realdonaldtrump/status/442799075277037568	488030499	Get. Out. Of. The. <b>Fucking.</b> Store.	fucking	2	0	4	1	0	0	2	1
18289203_8308620571709440_12	8.30862E+15	https://twitter.com/realdonaldtrump/status/8308620571709440	18289203	Home sweet home. Great time with family and yummy dinner at The <b>Cracker</b> Barrel on the way back. Now for a little peace and quiet...	cracker	0	0	0	0	1	6	5	1
61654870_150068406530478081_8	150068406530478081	https://twitter.com/realdonaldtrump/status/150068406530478081	61654870	Why would i expect anything to be different. <b>Fuck</b> everyone	fuck	4	3	0	0	0	0	0	1
2580080726_682672984734076929_5	682672984734076929	https://twitter.com/realdonaldtrump/status/682672984734076929	2580080726	Samaje Perine is a grown <b>ass</b> man. That is all. #BoomerSooner	ass	1	2	3	0	0	1	2	1
399386737_287120989152763904_0	287120989152763904	https://twitter.com/realdonaldtrump/status/287120989152763904	399386737	<b>Fuck</b> with me in this #blackops2 #xbox360 <URL>	fuck	2	2	0	3	0	0	3	1
23334389_218483008179671040_2	218483008179671040	https://twitter.com/realdonaldtrump/status/218483008179671040	23334389	Dinner (<USER> <b>Cracker</b> Barrel) <URL>	cracker	0	0	0	0	0	7	5	1
3362780789_717537881577930752_12	717537881577930752	https://twitter.com/realdonaldtrump/status/717537881577930752	3362780789	WE NEED TO BE FRIENDS OK. i saw your show and holy. <b>HELL.</b> how did i not know you had such a gorgeous voice wtf. but yes you seem rad af.	hell	0	4	2	1	0	0	1	1
1707999306_562322116914053120_10	562322116914053120	https://twitter.com/realdonaldtrump/status/562322116914053120	1707999306	Genius is talent set on fire by courage.' -Henry Van <b>Dyke</b>	dyke	0	0	1	0	0	6	5	1
1358420269_838496209249710081_2	838496209249710081	https://twitter.com/realdonaldtrump/status/838496209249710081	1358420269	<USER> the <b>Mick</b> is such a good show. It never ceases to make me laugh. Thank you. I just got done watching the 'New Girl' episode.	mick	0	0	0	0	0	7	5	1
478766423_688115852814585859_8	688115852814585859	https://twitter.com/realdonaldtrump/status/688115852814585859	478766423	Is it really that big of a deal?' <b>Hell</b> yes: <URL>	hell	0	5	1	0	0	1	1	1
256773873_791132490308194305_4	791132490308194305	https://twitter.com/realdonaldtrump/status/791132490308194305	256773873	Varajao just checked in. <b>Fuck</b> no.	fuck	0	2	4	0	1	0	2	1
4657153754_883046899363852289_17	883046899363852289	https://twitter.com/realdonaldtrump/status/883046899363852289	4657153754	Prince of stride' yep an anime about team freerunning competitions. You did it Kadokawa Ima buy that <b>shit</b>	shit	0	2	1	4	0	0	3	1
512625717_657044023123775488_11	657044023123775488	https://twitter.com/realdonaldtrump/status/657044023123775488	512625717	I know I say I'm an independent woman but my independent <b>ass</b> needs a foot massage	ass	0	0	2	5	0	0	3	1
1043452525_451858815877541889_8	451858815877541889	https://twitter.com/realdonaldtrump/status/451858815877541889	1043452525	I seriously can't believe how much of an <b>a-hole</b> my father is.	a-hole	4	1	2	0	0	0	0	1
1556017826_455518245743636481_5	455518245743636481	https://twitter.com/realdonaldtrump/status/455518245743636481	1556017826	<USER> <USER> mine hurts like <b>hell.</b> Getting an x-ray tomorrow. Pretty sure Katie is too. Haha we're pathetic:)	hell	0	1	6	0	0	0	2	1
24095706_167641893231009792_4	167641893231009792	https://twitter.com/realdonaldtrump/status/167641893231009792	24095706	Calling your girl a <b>'hoe'</b> will most likely result in a break up. Don't go crying when she leaves you! #boysaredumb	hoe	1	1	1	1	3	0	4	1
16897580_3801910178_11	3801910178	https://twitter.com/realdonaldtrump/status/3801910178	16897580	I had forgotten why i hate burger king so much..how the <b>hell</b> do you run out of barbeque sauce?	hell	0	1	6	0	0	0	2	1
2271104306_514570843025063936_2	514570843025063936	https://twitter.com/realdonaldtrump/status/514570843025063936	2271104306	<USER> Holy <b>shit</b> dude <URL>	shit	0	6	1	0	0	0	1	1
76076958_465008785866493953_3	465008785866493953	https://twitter.com/realdonaldtrump/status/465008785866493953	76076958	<USER> Rock that <b>shit.</b>	shit	0	3	2	2	0	0	1	1
244321461_600855940800368640_7	600855940800368640	https://twitter.com/realdonaldtrump/status/600855940800368640	244321461	He gave me a badge...I'm important as <b>fuck</b> <URL>	fuck	0	2	5	0	0	0	2	1
2557410338_551012128518193158_2	551012128518193158	https://twitter.com/realdonaldtrump/status/551012128518193158	2557410338	A living <b>hell'</b> for slaves on remote South Korean islands <URL> via <USER>	hell	0	0	0	1	0	6	5	1
266854415_282284409846104064_16	282284409846104064	https://twitter.com/realdonaldtrump/status/282284409846104064	266854415	True Life: I get paid to be nice to people but really I just wanna scream <b>fuck</b> you in their faces	fuck	3	4	0	0	0	0	1	1
4895831833_703874160976465920_1	703874160976465920	https://twitter.com/realdonaldtrump/status/703874160976465920	4895831833	<USER> <b>damn</b>	damn	0	3	2	1	0	1	1	1
4317387674_702136182897967104_20	702136182897967104	https://twitter.com/realdonaldtrump/status/702136182897967104	4317387674	i fell asleep with my makeup on (big mistake for my skin ud83dude2d) but i woke up looking flawless as <b>fuck</b> and none of my makeup is messed up	fuck	0	2	5	0	0	0	2	1
2597223242_739328877114327040_5	739328877114327040	https://twitter.com/realdonaldtrump/status/739328877114327040	2597223242	When your dad starts saying <b>damn</b> Daniel all the sudden	damn	0	1	5	1	0	0	2	1
2222360154_554043692919820289_10	554043692919820289	https://twitter.com/realdonaldtrump/status/554043692919820289	2222360154	Needless to say, I didn't score any points. People will <b>bitch</b> about anything though so I don't take it personally.	bitch	0	2	1	4	0	0	3	1
468988865_196745202982076416_6	196745202982076416	https://twitter.com/realdonaldtrump/status/196745202982076416	468988865	I want to be Barbie, this <b>bitch</b> has everything!	bitch	1	0	1	1	4	0	4	1
952136497_684200877658353665_2	684200877658353665	https://twitter.com/realdonaldtrump/status/684200877658353665	952136497	Wat the <b>fuck</b> is this <URL>	fuck	1	4	2	0	0	0	1	1
2949758896_583698629568921600_1	583698629568921600	https://twitter.com/realdonaldtrump/status/583698629568921600	2949758896	this <b>nigga</b> who works in my building looks like a critter from the movie critters	nigga	1	0	0	0	6	0	4	1
4895831833_704661116266389504_12	704661116266389504	https://twitter.com/realdonaldtrump/status/704661116266389504	4895831833	? roughsexincarsblog: girls in this app are so easy youll drown in <b>pussy</b> <URL>	pussy	0	0	0	7	0	0	3	1
518051100_201018917618069505_2	201018917618069505	https://twitter.com/realdonaldtrump/status/201018917618069505	518051100	<USER> OOH <b>SHIT!!</b> Hilton just smashed the 90s video in my face!!! Hoy yah!!! <USER> #major #swag	shit	0	2	5	0	0	0	2	1
1043452525_406986183491604480_7	406986183491604480	https://twitter.com/realdonaldtrump/status/406986183491604480	1043452525	Another celebrity dies and everyone flips their <b>sh*t</b>	shit	0	2	2	3	0	0	3	1
1621290246_902725426430259200_4	902725426430259200	https://twitter.com/realdonaldtrump/status/902725426430259200	1621290246	Dare I drag my <b>ass</b> to the library	ass	0	0	2	3	1	1	3	1
709401972_684073912540491776_7	684073912540491776	https://twitter.com/realdonaldtrump/status/684073912540491776	709401972	2016 is the year I become a <b>fucking</b> savage	fucking	0	0	7	0	0	0	2	1
411162914_639194589140652032_21	639194589140652032	https://twitter.com/realdonaldtrump/status/639194589140652032	411162914	<USER> LOLZ no!!! I'm in a minority voices class and we talked about Native American cultural appropriation today and I was <b>#pissed</b>	pissed	0	7	0	0	0	0	1	1
3796413315_725054568728518660_9	725054568728518660	https://twitter.com/realdonaldtrump/status/725054568728518660	3796413315	haven't been to Manning's since I left Minneapolis. a <b>damn</b> shame.	damn	0	0	7	0	0	0	2	1
3166193916_623034359906349058_13	623034359906349058	https://twitter.com/realdonaldtrump/status/623034359906349058	3166193916	#GrowingUpWithMyName let me guess your dads name is Kehvyn (Kevin) right?? ud83dude12ud83dude12 nah <b>Nigga</b> his name James!! Yes that Nigga name Kehvyn!!	nigga	2	0	0	1	4	0	4	1
1592121240_436263175672332288_1	436263175672332288	https://twitter.com/realdonaldtrump/status/436263175672332288	1592121240	Chronic <b>bitch</b> face. It's a curse.	bitch	0	2	3	2	0	0	2	1
3166193916_623034359906349058_19	623034359906349058	https://twitter.com/realdonaldtrump/status/623034359906349058	3166193916	#GrowingUpWithMyName let me guess your dads name is Kehvyn (Kevin) right?? ud83dude12ud83dude12 nah Nigga his name James!! Yes that <b>Nigga</b> name Kehvyn!!	nigga	1	0	0	1	5	0	4	1
981680582_511071401294716928_21	511071401294716928	https://twitter.com/realdonaldtrump/status/511071401294716928	981680582	hey FUCKING KARMA BITCH.... dude is damn lucky... i look at my mare and think ohhh man i never ever wanna <b>piss...</b> <URL>	piss	0	2	0	5	0	0	3	1
14062421_224429077883392000_0	2.24429E+17	https://twitter.com/realdonaldtrump/status/224429077883392000	14062421	<b>Ho!</b>	ho	5	0	0	0	1	1	0	1
97293439_638733317177765888_4	638733317177765888	https://twitter.com/realdonaldtrump/status/638733317177765888	97293439	Spooky Black is my <b>shit,</b> he brings those feels.	shit	0	2	1	4	0	0	3	1
527763501_577847857484574720_3	577847857484574720	https://twitter.com/realdonaldtrump/status/577847857484574720	527763501	For the last <b>damn</b> time, just because I have a red beard doesn't mean I'm Irish.	damn	0	1	5	0	0	1	2	1
3420881525_670786812772618240_20	670786812772618240	https://twitter.com/realdonaldtrump/status/670786812772618240	3420881525	<USER> wow it's like I don't even know you anymore. And why would you blacklist SU that show is a <b>fucking</b> DELIGHT	fucking	0	0	7	0	0	0	2	1
